League_Code,Year,Team_Name,Team_Link,Name,Age,B,T,Ht,Wt,DoB,Birthplace,Stint,From,To,id
JPPL,1986,Osaka Kintetsu Buffaloes,https://www.baseball-reference.com/register/team.cgi?id=ed7d9efc,Masahiko Yota,21,L,L,"5' 10""",162,"Nov 6, 1964","Nishi Muro-gun, Wakayama, JP",,,,yota--000mas
JPPL,2014,Tohoku Rakuten Golden Eagles,https://www.baseball-reference.com/register/team.cgi?id=3d3eef96,Kevin Youkilis,35,R,R,"6' 1""",220,"Mar 15, 1979","Cincinnati, OH, US",,2014-03-28,2014-04-26,youkil001kev
JPCL,2001,Hiroshima Carp,https://www.baseball-reference.com/register/team.cgi?id=be1d6da1,Tim Young,27,L,L,"5' 9""",170,"Oct 15, 1973","Gulfport, MS, US",,,,young-001tim
JPPL,1992,Seibu Lions,https://www.baseball-reference.com/register/team.cgi?id=467bffb3,Ray Young,28,R,R,"6' 3""",180,"May 27, 1964","Los Angeles, CA, US",,,,young-002ray
JPCL,2002,Yokohama Bay Stars,https://www.baseball-reference.com/register/team.cgi?id=23490cef,Ernie Young,32,R,R,"6' 1""",190,"Jul 8, 1969","Chicago, IL, US",,,,young-004ern
JPCL,1990,Hiroshima Toyo Carp,https://www.baseball-reference.com/register/team.cgi?id=6190832f,Mike Young,30,S,R,"6' 2""",195,"Mar 20, 1960","Oakland, CA, US",,,,young-004mic
JPPL,2020,Saitama Seibu Lions,https://www.baseball-reference.com/register/team.cgi?id=d42535a6,Kaito Yoza,24,R,R,"5' 8""",171,"Sep 15, 1995",,,,,yoza--000kai
JPCL,2023,Hanshin Tigers,https://www.baseball-reference.com/register/team.cgi?id=6de2eb93,Atsuki Yuasa,23,R,R,"6' 0""",194,"Jul 17, 1999","Owase, JP",,,,yuasa-000ats
JPCL,2021,Yomiuri Giants,https://www.baseball-reference.com/register/team.cgi?id=0c49c7e5,Dai Yuasa,21,R,R,"5' 7""",160,"Jan 24, 2000",JP,,,,yuasa-000dai
JPPL,1950,Mainichi Orions,https://www.baseball-reference.com/register/team.cgi?id=322a4878,Yoshio Yuasa,47,R,R,"5' 8""",151,"Oct 2, 1902","Tottori, JP",,,,yuasa-001yos
JPPL,2001,Osaka Kintetsu Buffaloes,https://www.baseball-reference.com/register/team.cgi?id=7b75c5bb,Toshiro Yufune,34,L,L,"5' 9""",180,"Oct 8, 1966","Kaizuka, Osaka, JP",,,,yufune001tos
JPPL,1992,Fukuoka Daiei Hawks,https://www.baseball-reference.com/register/team.cgi?id=1358e13b,Hiroshi Yugamidani,26,R,R,"5' 9""",160,"May 3, 1966","Kurobe, Toyama, JP",,,,yugami000hir
JPPL,2020,Tohoku Rakuten Golden Eagles,https://www.baseball-reference.com/register/team.cgi?id=ab0bdad8,Hayato Yuge,26,L,L,"6' 3""",231,"Apr 6, 1994",,,,,yuge--000hay
JPPL,1952,Nankai Hawks,https://www.baseball-reference.com/register/team.cgi?id=ed0ff5ff,Susumu Yuki,31,R,L,"5' 10""",151,"Sep 28, 1920","Kure, Hiroshima, JP",,,,yuki--000sus
JPPL,1983,Seibu Lions,https://www.baseball-reference.com/register/team.cgi?id=83722a4a,Hisataka Yukizawa,29,R,R,"5' 9""",158,"Jul 11, 1953","Osaka, Osaka, JP",,,,yukiza000his
JPCL,2000,Hanshin Tigers,https://www.baseball-reference.com/register/team.cgi?id=cd7770da,Tatsuhiro Yuminaga,32,L,L,"5' 10""",193,"Jul 5, 1967","Kunisaki-gun, Oita, JP",,,,yumina001tat
JPPL,1983,Hankyu Braves,https://www.baseball-reference.com/register/team.cgi?id=adfea852,Keijiro Yumioka,25,R,R,"5' 8""",154,"Jun 28, 1958","Himeji, Hyogo, JP",,,,yumiok000kei
JPCL,2016,Yokohama Bay Stars,https://www.baseball-reference.com/register/team.cgi?id=fd1d00b1,Mike Zagurski,33,L,L,"6' 0""",240,"Jan 27, 1983","Omaha, NE, US",,,,zagurs001mic
JPCL,1963,Chunichi Dragons,https://www.baseball-reference.com/register/team.cgi?id=90cc9a30,Mamoru Zaitsu,25,L,L,"5' 8""",147,"May 10, 1938","Oita, JP",,,,zaitsu000mam
JPCL,2013,Hanshin Tigers,https://www.baseball-reference.com/register/team.cgi?id=9351ff40,Robert Zárate,26,L,L,"6' 3""",200,"Feb 1, 1987","Valencia, Carabobo, VE",,2013-07-26,2013-07-27,zarate001rob
JPCL,1954,Hiroshima Carp,https://www.baseball-reference.com/register/team.cgi?id=44260a0f,Kenshi Zenimura,25,,,,,"Dec 1, 1928","Honolulu, HI, US",,,,zenimu000tat
JPCL,1953,Hiroshima Carp,https://www.baseball-reference.com/register/team.cgi?id=686c9ad8,Kenso Zenimura,26,L,,,,"May 16, 1927","Fresno, CA, US",,,,zenimu001ken
JPPL,1966,Toei Flyers,https://www.baseball-reference.com/register/team.cgi?id=dc52edc0,Don Zimmer,35,R,R,"5' 9""",165,"Jan 17, 1931","Cincinnati, OH, US",,,,zimmer001don
JPPL,1999,Seibu Lions,https://www.baseball-reference.com/register/team.cgi?id=e545240d,Alan Zinter,31,S,R,"6' 2""",200,"May 19, 1968","El Paso, TX, US",,,,zinter001ala
JPCL,2001,Yokohama Bay Stars,https://www.baseball-reference.com/register/team.cgi?id=c7241e7c,Jon Zuber,31,L,L,"6' 1""",190,"Dec 10, 1969","Encino, CA, US",,,,zuber-001jon
JPPL,2006,Fukuoka Softbank Hawks,https://www.baseball-reference.com/register/team.cgi?id=853e4eae,Julio Zuleta,31,R,R,"6' 6""",230,"Mar 28, 1975","Panama, Panama, PA",,,,zuleta001jul
JPWL,2008,Fukuoka Softbank Hawks,https://www.baseball-reference.com/register/team.cgi?id=18cd6428,Kenji Akashi,22,L,R,"5' 9""",154,"Jan 9, 1986","Asahikawa, Hokkaido, JP",,,,akashi001ken
JPWL,2008,Fukuoka Softbank Hawks,https://www.baseball-reference.com/register/team.cgi?id=18cd6428,Nagisa Arakaki,28,R,R,"6' 2""",181,"May 9, 1980","Naha, Okinawa, JP",,,,arakak001nag
JPWL,2008,Fukuoka Softbank Hawks,https://www.baseball-reference.com/register/team.cgi?id=18cd6428,Hisao Arakane,29,R,R,"5' 10""",170,"Aug 1, 1978","Beppu, Oita, JP",,,,arakan001his
JPWL,2008,Fukuoka Softbank Hawks,https://www.baseball-reference.com/register/team.cgi?id=18cd6428,Yuta Arakawa,20,R,R,"6' 0""",191,"Oct 14, 1987",,,,,arakaw000yut
JPWL,2008,Fukuoka Softbank Hawks,https://www.baseball-reference.com/register/team.cgi?id=18cd6428,Tomoaki Egawa,21,R,R,"5' 9""",174,"Oct 31, 1986","Ise, Mie, JP",,,,egawa-001tom
JPWL,2008,Fukuoka Softbank Hawks,https://www.baseball-reference.com/register/team.cgi?id=18cd6428,Tsubasa Fujii,18,L,R,"6' 2""",183,"Feb 23, 1990",JP,,,,fujii-000tsu
JPWL,2008,Fukuoka Softbank Hawks,https://www.baseball-reference.com/register/team.cgi?id=18cd6428,Yoshiaki Fujioka,23,R,R,"5' 10""",174,"Mar 12, 1985","Toyonaka, Osaka, JP",,,,fujiok001yos
JPWL,2008,Fukuoka Softbank Hawks,https://www.baseball-reference.com/register/team.cgi?id=18cd6428,Shuhei Fukuda,19,L,R,"5' 11""",163,"Feb 10, 1989","Yokohama, Kanagawa, JP",,,,fukuda001shu
JPWL,2008,Fukuoka Softbank Hawks,https://www.baseball-reference.com/register/team.cgi?id=18cd6428,Rick Guttormson,31,R,R,"6' 2""",185,"Jan 11, 1977","Torrance, CA, US",,,,guttor001ric
JPWL,2008,Fukuoka Softbank Hawks,https://www.baseball-reference.com/register/team.cgi?id=18cd6428,Yuya Hasegawa,23,L,R,"5' 10""",181,"Dec 22, 1984","Tsuruoka, Yamagata, JP",,,,hasega001yuy
JPWL,2008,Fukuoka Softbank Hawks,https://www.baseball-reference.com/register/team.cgi?id=18cd6428,Mitsuru Homma,35,L,R,"5' 11""",172,"Aug 25, 1972","Rumoi, Hokkaido, JP",,,,honma-001mit
JPWL,2008,Fukuoka Softbank Hawks,https://www.baseball-reference.com/register/team.cgi?id=18cd6428,Yuichi Honda,23,L,R,"5' 8""",154,"Nov 19, 1984","Onojo, Fukuoka, JP",,,,honda-001yui
JPWL,2008,Fukuoka Softbank Hawks,https://www.baseball-reference.com/register/team.cgi?id=18cd6428,Junji Hoshino,34,R,R,"5' 11""",190,"Jun 18, 1974","Tokyo, JP",,,,hoshin001jun
JPWL,2008,Fukuoka Softbank Hawks,https://www.baseball-reference.com/register/team.cgi?id=18cd6428,D.J. Houlton,28,R,R,"6' 4""",235,"Aug 12, 1979","Fullerton, CA, US",,,,houlto001den
JPWL,2008,Fukuoka Softbank Hawks,https://www.baseball-reference.com/register/team.cgi?id=18cd6428,Shotaro Ide,24,R,R,"5' 10""",179,"Oct 10, 1983","Nishi Morokata-gun, Miyazaki, JP",,,,ide---001sho
JPWL,2008,Fukuoka Softbank Hawks,https://www.baseball-reference.com/register/team.cgi?id=18cd6428,Sho Iwasaki,18,R,R,"6' 2""",163,"Oct 21, 1989","Funabashi, Chiba, JP",,,,iwasak001sho
JPWL,2008,Fukuoka Softbank Hawks,https://www.baseball-reference.com/register/team.cgi?id=18cd6428,Keisuke Kaneko,22,S,R,"5' 11""",157,"Jul 23, 1985","Kimitsu, Chiba, JP",,,,kaneko001kei
JPWL,2008,Fukuoka Softbank Hawks,https://www.baseball-reference.com/register/team.cgi?id=18cd6428,Ryota Kato,26,R,R,"5' 9""",180,"May 31, 1982","Nagoya, Aichi, JP",,,,katoh-001ryo
JPWL,2008,Fukuoka Softbank Hawks,https://www.baseball-reference.com/register/team.cgi?id=18cd6428,Keisuke Katto,24,R,R,"5' 11""",198,"Nov 12, 1983","Kami, Kochi, JP",,,,kattoh001kei
JPWL,2008,Fukuoka Softbank Hawks,https://www.baseball-reference.com/register/team.cgi?id=18cd6428,Hideto Kawazu,23,R,R,"5' 11""",176,"Mar 26, 1985",JP,,,,kawazu000hid
JPWL,2008,Fukuoka Softbank Hawks,https://www.baseball-reference.com/register/team.cgi?id=18cd6428,Ryuma Kidokoro,22,L,R,"5' 10""",163,"Sep 24, 1985","Hoi-gun, Aichi, JP",,,,kidoko001ryu
JPWL,2008,Fukuoka Softbank Hawks,https://www.baseball-reference.com/register/team.cgi?id=18cd6428,Hiroki Kokubo,36,R,R,"6' 0""",194,"Oct 8, 1971","Wakayama, Wakayama, JP",,,,kokubo001hir
JPWL,2008,Fukuoka Softbank Hawks,https://www.baseball-reference.com/register/team.cgi?id=18cd6428,Yusuke Kosai,25,L,R,"5' 10""",198,"Apr 30, 1983","Matsubara, Osaka, JP",,,,kosai-001yus
JPWL,2008,Fukuoka Softbank Hawks,https://www.baseball-reference.com/register/team.cgi?id=18cd6428,Yuki Kume,22,R,R,"5' 10""",157,"Sep 10, 1985","Ashikaga, Tochigi, JP",,,,kume--001yuk
JPWL,2008,Fukuoka Softbank Hawks,https://www.baseball-reference.com/register/team.cgi?id=18cd6428,Tu-Hsuan Lee,20,R,R,"5' 8""",194,"Apr 21, 1988",,,,,lee---000tu-
JPWL,2008,Fukuoka Softbank Hawks,https://www.baseball-reference.com/register/team.cgi?id=18cd6428,Takahiro Mahara,26,R,R,"5' 11""",176,"Dec 8, 1981","Kumamoto, Kumamoto, JP",,,,mahara001tak
JPWL,2008,Fukuoka Softbank Hawks,https://www.baseball-reference.com/register/team.cgi?id=18cd6428,Naoki Matoba,31,R,R,"5' 11""",187,"May 9, 1977","Osaka, Osaka, JP",,,,matoba001nao
JPWL,2008,Fukuoka Softbank Hawks,https://www.baseball-reference.com/register/team.cgi?id=18cd6428,Tetsuya Matoyama,37,R,R,"5' 10""",182,"Oct 1, 1970","Himeji, Hyogo, JP",,,,matoya001tet
JPWL,2008,Fukuoka Softbank Hawks,https://www.baseball-reference.com/register/team.cgi?id=18cd6428,Nobuhiro Matsuda,25,R,R,"5' 10""",187,"May 17, 1983","Kusatsu, Shiga, JP",,,,matsud001nob
JPWL,2008,Fukuoka Softbank Hawks,https://www.baseball-reference.com/register/team.cgi?id=18cd6428,Koji Mise,32,L,L,"5' 10""",170,"Mar 11, 1976","Kannonji, Kagawa, JP",,,,mise--001koj
JPWL,2008,Fukuoka Softbank Hawks,https://www.baseball-reference.com/register/team.cgi?id=18cd6428,Akio Mizuta,34,R,R,"6' 0""",179,"Jul 11, 1973","Minami Kawachi-gun, Osaka, JP",,,,mizuta001aki
JPWL,2008,Fukuoka Softbank Hawks,https://www.baseball-reference.com/register/team.cgi?id=18cd6428,Masahiko Morifuku,21,L,L,"5' 7""",143,"Jul 29, 1986","Toyohashi, Aichi, JP",,,,morifu001mas
JPWL,2008,Fukuoka Softbank Hawks,https://www.baseball-reference.com/register/team.cgi?id=18cd6428,Satoru Morimoto,30,R,R,"5' 9""",165,"Jan 6, 1978","Osaka, Osaka, JP",,,,morimo001sat
JPWL,2008,Fukuoka Softbank Hawks,https://www.baseball-reference.com/register/team.cgi?id=18cd6428,Akira Nakamura,18,L,L,"5' 8""",179,"Nov 5, 1989","Asaka, Saitama, JP",,,,nakamu000aki
JPWL,2008,Fukuoka Softbank Hawks,https://www.baseball-reference.com/register/team.cgi?id=18cd6428,Kenta Nakanishi,22,R,R,"5' 10""",187,"Apr 10, 1986","Higashi Omi, Shiga, JP",,,,nakani001ken
JPWL,2008,Fukuoka Softbank Hawks,https://www.baseball-reference.com/register/team.cgi?id=18cd6428,Tadaatsu Nakazawa,25,R,R,"5' 11""",172,"Sep 1, 1982","Fukui, Fukui, JP",,,,nakaza001tad
JPWL,2008,Fukuoka Softbank Hawks,https://www.baseball-reference.com/register/team.cgi?id=18cd6428,Michitaka Nishiyama,28,R,R,"6' 0""",165,"Jan 9, 1980","Matsuyama, Ehime, JP",,,,nishiy001mic
JPWL,2008,Fukuoka Softbank Hawks,https://www.baseball-reference.com/register/team.cgi?id=18cd6428,C.J. Nitkowski,35,L,L,"6' 2""",185,"Mar 9, 1973","Suffern, NY, US",,,,nitkow001chr
JPWL,2008,Fukuoka Softbank Hawks,https://www.baseball-reference.com/register/team.cgi?id=18cd6428,Shota Oba,23,R,R,"6' 1""",171,"Jun 27, 1985","Tokyo, JP",,,,oba---001sho
JPWL,2008,Fukuoka Softbank Hawks,https://www.baseball-reference.com/register/team.cgi?id=18cd6428,Shinsuke Ogura,27,L,L,"5' 11""",185,"Aug 1, 1980","Fukuoka, Fukuoka, JP",,,,ogura-001shi
JPWL,2008,Fukuoka Softbank Hawks,https://www.baseball-reference.com/register/team.cgi?id=18cd6428,Naoyuki Omura,32,L,L,"5' 8""",159,"Feb 13, 1976","Nishinomiya, Hyogo, JP",,,,ohmura001nao
JPWL,2008,Fukuoka Softbank Hawks,https://www.baseball-reference.com/register/team.cgi?id=18cd6428,Masaki Onishi,20,L,L,"5' 9""",176,"Oct 25, 1987",JP,,,,onishi000mas
JPWL,2008,Fukuoka Softbank Hawks,https://www.baseball-reference.com/register/team.cgi?id=18cd6428,Ryuta Otahara,20,L,L,"6' 3""",200,"Jul 30, 1987",,,,,ohtaha000ryu
JPWL,2008,Fukuoka Softbank Hawks,https://www.baseball-reference.com/register/team.cgi?id=18cd6428,Jeremy Powell,32,R,R,"6' 5""",230,"Jun 18, 1976","Bellflower, CA, US",,,,powell001jer
JPWL,2008,Fukuoka Softbank Hawks,https://www.baseball-reference.com/register/team.cgi?id=18cd6428,Michael Restovich,29,R,R,"6' 6""",240,"Jan 3, 1979","Rochester, MN, US",,,,restov001mic
JPWL,2008,Fukuoka Softbank Hawks,https://www.baseball-reference.com/register/team.cgi?id=18cd6428,Makoto Sato,33,R,R,"6' 0""",198,"Jun 12, 1975","Tendo, Yamagata, JP",,,,satoh-001mak
JPWL,2008,Fukuoka Softbank Hawks,https://www.baseball-reference.com/register/team.cgi?id=18cd6428,Hiroshi Shibahara,34,L,L,"5' 9""",179,"May 23, 1974","Kita Kyushu, Fukuoka, JP",,,,shibah001hir
JPWL,2008,Fukuoka Softbank Hawks,https://www.baseball-reference.com/register/team.cgi?id=18cd6428,Takayuki Shinohara,31,L,L,"5' 10""",176,"Sep 7, 1976","Hiroshima, Hiroshima, JP",,,,shinoh001tak
JPWL,2008,Fukuoka Softbank Hawks,https://www.baseball-reference.com/register/team.cgi?id=18cd6428,Jason Standridge,29,R,R,"6' 3""",240,"Nov 9, 1978","Birmingham, AL, US",,,,standr001jas
JPWL,2008,Fukuoka Softbank Hawks,https://www.baseball-reference.com/register/team.cgi?id=18cd6428,Hideaki Takahashi,25,R,R,"5' 11""",172,"Aug 26, 1982","Ota, Gunma, JP",,,,takaha001hid
JPWL,2008,Fukuoka Softbank Hawks,https://www.baseball-reference.com/register/team.cgi?id=18cd6428,Toru Takahashi,21,R,R,"6' 0""",163,"Feb 23, 1987","Yokosuka, Kanagawa, JP",,,,takaha001tor
JPWL,2008,Fukuoka Softbank Hawks,https://www.baseball-reference.com/register/team.cgi?id=18cd6428,Hiroaki Takaya,26,L,R,"5' 10""",185,"Nov 13, 1981","Oyama, Tochigi, JP",,,,takaya001hir
JPWL,2008,Fukuoka Softbank Hawks,https://www.baseball-reference.com/register/team.cgi?id=18cd6428,Kazuhiro Takeoka,33,R,R,"6' 4""",190,"Jan 25, 1975","Rito, Shiga, JP",,,,takeok001kaz
JPWL,2008,Fukuoka Softbank Hawks,https://www.baseball-reference.com/register/team.cgi?id=18cd6428,Hitoshi Tamura,31,R,R,"5' 11""",179,"Mar 28, 1977","Kiyokawamura, Kanagawa, JP",,,,tamura001hit
JPWL,2008,Fukuoka Softbank Hawks,https://www.baseball-reference.com/register/team.cgi?id=18cd6428,Hidenori Tanoue,28,R,R,"5' 10""",187,"Mar 20, 1980","Osaka, Osaka, JP",,,,tanoue001hid
JPWL,2008,Fukuoka Softbank Hawks,https://www.baseball-reference.com/register/team.cgi?id=18cd6428,Takeshi Tsuji,29,R,R,"5' 10""",174,"Jun 12, 1979","Kanazawa, Ishikawa, JP",,,,tsuji-001tak
JPWL,2008,Fukuoka Softbank Hawks,https://www.baseball-reference.com/register/team.cgi?id=18cd6428,Tsuyoshi Wada,27,L,L,"5' 11""",180,"Feb 21, 1981","Izumo, Shimane, JP",,,,wada--001tsu
JPWL,2008,Fukuoka Softbank Hawks,https://www.baseball-reference.com/register/team.cgi?id=18cd6428,Akichika Yamada,29,R,R,"6' 0""",187,"Sep 19, 1978","Kyoto, Kyoto, JP",,,,yamada001aki
JPWL,2008,Fukuoka Softbank Hawks,https://www.baseball-reference.com/register/team.cgi?id=18cd6428,Michinao Yamamura,29,R,R,"6' 2""",207,"Dec 5, 1978","Iyo-gun, Ehime, JP",,,,yamamu001mic
JPWL,2008,Fukuoka Softbank Hawks,https://www.baseball-reference.com/register/team.cgi?id=18cd6428,Katsuki Yamazaki,25,R,R,"5' 11""",196,"Aug 16, 1982","Itami, Hyogo, JP",,,,yamaza001kat
JPWL,2008,Fukuoka Softbank Hawks,https://www.baseball-reference.com/register/team.cgi?id=18cd6428,Akihiro Yanase,24,R,R,"5' 10""",170,"Jul 8, 1983","Hatsukaichi, Hiroshima, JP",,,,yanase001aki
JPWL,2008,Fukuoka Softbank Hawks,https://www.baseball-reference.com/register/team.cgi?id=18cd6428,Yao Hsun Yang,25,L,L,"5' 11""",210,"Jan 22, 1983","Taitung, TW",,,,yang--001yao
JPWL,2008,Fukuoka Softbank Hawks,https://www.baseball-reference.com/register/team.cgi?id=18cd6428,Motohiro Yoshikawa,28,R,R,"6' 1""",187,"Jul 29, 1979","Takasaki, Gunma, JP",,,,yoshik001mot
JPWL,2008,Fukuoka Softbank Hawks,https://www.baseball-reference.com/register/team.cgi?id=18cd6428,Ryo Yoshimoto,28,R,R,"5' 11""",190,"May 8, 1980","Uto-gun, Kumamoto, JP",,,,yoshim001ryo
JPWL,2008,Hanshin Tigers,https://www.baseball-reference.com/register/team.cgi?id=8060d503,Kenta Abe,23,L,R,"6' 0""",178,"Sep 8, 1984","Matsuyama, Ehime, JP",,,,abe---001ken
JPWL,2008,Hanshin Tigers,https://www.baseball-reference.com/register/team.cgi?id=8060d503,Yuya Ando,30,R,R,"6' 0""",205,"Dec 27, 1977","Oita, Oita, JP",,,,andoh-001yuy
JPWL,2008,Hanshin Tigers,https://www.baseball-reference.com/register/team.cgi?id=8060d503,Ryo Asai,28,R,R,"5' 9""",175,"Jul 19, 1979","Yokohama, Kanagawa, JP",,,,asai--001ryo
JPWL,2008,Hanshin Tigers,https://www.baseball-reference.com/register/team.cgi?id=8060d503,Scott Atchison,32,R,R,"6' 2""",200,"Mar 29, 1976","Denton, TX, US",,,,atchis001sco
JPWL,2008,Hanshin Tigers,https://www.baseball-reference.com/register/team.cgi?id=8060d503,Aarom Baldiris,25,R,R,"6' 2""",195,"Jan 5, 1983","Caracas, Distrito Federal, VE",,,,baldir001aar
JPWL,2008,Hanshin Tigers,https://www.baseball-reference.com/register/team.cgi?id=8060d503,Lew Ford,31,R,R,"5' 11""",190,"Aug 12, 1976","Beaumont, TX, US",,,,ford--001jon
JPWL,2008,Hanshin Tigers,https://www.baseball-reference.com/register/team.cgi?id=8060d503,Atsushi Fujimoto,30,L,R,"5' 9""",159,"Oct 4, 1977","Akashi, Hyogo, JP",,,,fujimo001ats
JPWL,2008,Hanshin Tigers,https://www.baseball-reference.com/register/team.cgi?id=8060d503,Taiyo Fujita,28,R,R,"6' 1""",190,"Nov 1, 1979","Akita, Akita, JP",,,,fujita001tai
JPWL,2008,Hanshin Tigers,https://www.baseball-reference.com/register/team.cgi?id=8060d503,Toru Fujiwara,29,R,R,"5' 11""",181,"Jun 18, 1979","Takasago, Hyogo, JP",,,,fujiwa001tor
JPWL,2008,Hanshin Tigers,https://www.baseball-reference.com/register/team.cgi?id=8060d503,Shinobu Fukuhara,31,R,R,"5' 11""",210,"Dec 28, 1976","Miyoshi, Hiroshima, JP",,,,fukuha001shi
JPWL,2008,Hanshin Tigers,https://www.baseball-reference.com/register/team.cgi?id=8060d503,Kentaro Hashimoto,28,R,R,"6' 4""",215,"Apr 28, 1980","Yao, Osaka, JP",,,,hashim001ken
JPWL,2008,Hanshin Tigers,https://www.baseball-reference.com/register/team.cgi?id=8060d503,Ryohei Hashimoto,19,R,R,"6' 0""",205,"Sep 28, 1988",JP,,,,hashim000ryo
JPWL,2008,Hanshin Tigers,https://www.baseball-reference.com/register/team.cgi?id=8060d503,Keiichi Hirano,29,L,R,"5' 7""",143,"Apr 7, 1979","Kawasaki, Kanagawa, JP",,,,hirano001kei
JPWL,2008,Hanshin Tigers,https://www.baseball-reference.com/register/team.cgi?id=8060d503,Makoto Imaoka,33,R,R,"6' 1""",183,"Sep 11, 1974","Takarazuka, Hyogo, JP",,,,imaoka001mak
JPWL,2008,Hanshin Tigers,https://www.baseball-reference.com/register/team.cgi?id=8060d503,Shunsuke Ishikawa,22,R,R,"6' 0""",185,"Aug 12, 1985","Aso-gun, Tochigi, JP",,,,ishika001shu
JPWL,2008,Hanshin Tigers,https://www.baseball-reference.com/register/team.cgi?id=8060d503,Minoru Iwata,24,L,L,"5' 10""",195,"Oct 31, 1983","Moriguchi, Osaka, JP",,,,iwata-001min
JPWL,2008,Hanshin Tigers,https://www.baseball-reference.com/register/team.cgi?id=8060d503,Takateru Iyono,27,R,R,"5' 11""",180,"Oct 29, 1980","Ito, Shizuoka, JP",,,,iyono-001tak
JPWL,2008,Hanshin Tigers,https://www.baseball-reference.com/register/team.cgi?id=8060d503,Daiyu Kanemura,25,R,R,"6' 0""",194,"Jun 13, 1983","Osaka, Osaka, JP",,,,kanemu001dai
JPWL,2008,Hanshin Tigers,https://www.baseball-reference.com/register/team.cgi?id=8060d503,Satoru Kanemura,32,R,R,"6' 2""",183,"Apr 19, 1976","Kisennuma, Miyagi, JP",,,,kanemu001sat
JPWL,2008,Hanshin Tigers,https://www.baseball-reference.com/register/team.cgi?id=8060d503,Keisuke Kano,25,R,R,"5' 11""",176,"Dec 17, 1982","Seta-gun, Gunma, JP",,,,kanoh-001kei
JPWL,2008,Hanshin Tigers,https://www.baseball-reference.com/register/team.cgi?id=8060d503,Ikuro Katsuragi,30,L,L,"5' 11""",185,"Sep 28, 1977","Oita, JP",,,,katsur001iku
JPWL,2008,Hanshin Tigers,https://www.baseball-reference.com/register/team.cgi?id=8060d503,Daiki Kiyohara,19,R,R,"5' 11""",185,"Jun 11, 1989","Ryugasaki, Ibaraki, JP",,,,kiyoha001dai
JPWL,2008,Hanshin Tigers,https://www.baseball-reference.com/register/team.cgi?id=8060d503,Tatsuya Kojima,22,L,L,"5' 11""",155,"Oct 7, 1985","Suita, Osaka, JP",,,,kojima001tat
JPWL,2008,Hanshin Tigers,https://www.baseball-reference.com/register/team.cgi?id=8060d503,Shinji Komiyama,22,R,R,"5' 10""",179,"Nov 26, 1985","Atsugi, Kanagawa, JP",,,,komiya001shi
JPWL,2008,Hanshin Tigers,https://www.baseball-reference.com/register/team.cgi?id=8060d503,Tomoyuki Kubota,27,R,R,"5' 11""",210,"Jan 30, 1981","Hiki-gun, Saitama, JP",,,,kubota001tom
JPWL,2008,Hanshin Tigers,https://www.baseball-reference.com/register/team.cgi?id=8060d503,Yusuke Kuroda,22,R,R,"6' 3""",185,"May 1, 1986","Shizuoka, JP",,,,kuroda000yus
JPWL,2008,Hanshin Tigers,https://www.baseball-reference.com/register/team.cgi?id=8060d503,Wei-Chu Lin,29,L,L,"5' 10""",180,"Jan 22, 1979",TW,,,,lin---001wei
JPWL,2008,Hanshin Tigers,https://www.baseball-reference.com/register/team.cgi?id=8060d503,Tadatoki Maeda,30,R,R,"5' 9""",176,"Oct 4, 1977","Wakayama, Wakayama, JP",,,,maeda-001tad
JPWL,2008,Hanshin Tigers,https://www.baseball-reference.com/register/team.cgi?id=8060d503,Yamato Maeda,20,R,R,"5' 10""",140,"Nov 5, 1987","Kanoya, Kagoshima, JP",,,,maeda-001yam
JPWL,2008,Hanshin Tigers,https://www.baseball-reference.com/register/team.cgi?id=8060d503,Issei Morita,18,L,R,"6' 0""",205,"Aug 4, 1989","Okayama, Okayama, JP",,,,morita000iss
JPWL,2008,Hanshin Tigers,https://www.baseball-reference.com/register/team.cgi?id=8060d503,Masashi Nohara,20,R,R,"6' 0""",185,"Apr 4, 1988","Minami Taka-gun, Nagasaki, JP",,,,nohara000mas
JPWL,2008,Hanshin Tigers,https://www.baseball-reference.com/register/team.cgi?id=8060d503,Atsushi Nohmi,29,L,L,"5' 11""",165,"May 28, 1979","Izushi-gun, Hyogo, JP",,,,nohmi-001ats
JPWL,2008,Hanshin Tigers,https://www.baseball-reference.com/register/team.cgi?id=8060d503,Alvis Ojeda,24,R,R,"6' 0""",170,"Sep 23, 1983","Maracaibo, Zulia, VE",,,,ojeda-001alv
