League_Code,Year,Team_Name,Team_Link,Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W,Notes,id
JPCL,2005,Chunichi Dragons,https://www.baseball-reference.com/register/team.cgi?id=707590b1,Shigeki Noguchi*,31,3,6,0.333,4,13,13,0,1,1,0,72,71,33,32,8,26,1,57,4,0,3,300,1.347,8.9,1,3.3,7.1,2.19,,noguch001shi
JPCL,2005,Chunichi Dragons,https://www.baseball-reference.com/register/team.cgi?id=707590b1,Eiji Ochiai,35,2,1,0.667,4.72,31,6,7,0,0,0,47.2,64,26,25,6,10,0,27,1,0,0,210,1.552,12.1,1.1,1.9,5.1,2.7,,ochiai001eij
JPCL,2005,Chunichi Dragons,https://www.baseball-reference.com/register/team.cgi?id=707590b1,Takashi Ogasawara*,28,0,3,0,7.31,5,5,0,0,0,0,16,27,13,13,4,3,0,12,2,0,1,78,1.875,15.2,2.3,1.7,6.8,4,,ogasaw001tak
JPCL,2005,Chunichi Dragons,https://www.baseball-reference.com/register/team.cgi?id=707590b1,Shinya Okamoto,30,10,3,0.769,3.14,57,0,12,0,0,1,63,60,22,22,4,30,2,65,2,0,3,272,1.429,8.6,0.6,4.3,9.3,2.17,,okamot001shi
JPCL,2005,Chunichi Dragons,https://www.baseball-reference.com/register/team.cgi?id=707590b1,Mitsuru Sato,27,1,1,0.5,5.63,3,3,0,0,0,0,16,17,10,10,2,6,1,11,0,0,1,71,1.438,9.6,1.1,3.4,6.2,1.83,,satoh-001mit
JPCL,2005,Chunichi Dragons,https://www.baseball-reference.com/register/team.cgi?id=707590b1,Yoshihiro Suzuki,22,5,3,0.625,3.56,47,2,9,0,0,0,68.1,62,30,27,5,28,4,46,3,1,1,295,1.317,8.2,0.7,3.7,6.1,1.64,,suzuki001yos
JPCL,2005,Chunichi Dragons,https://www.baseball-reference.com/register/team.cgi?id=707590b1,Akifumi Takahashi*,22,2,1,0.667,4.67,61,0,10,0,0,0,44.1,55,27,23,4,20,1,56,5,0,3,214,1.692,11.2,0.8,4.1,11.4,2.8,,takaha001aki
JPCL,2005,Chunichi Dragons,https://www.baseball-reference.com/register/team.cgi?id=707590b1,Daisuke Yamai,27,3,5,0.375,4.13,27,15,2,0,0,1,106.2,102,53,49,14,31,0,90,5,1,3,440,1.247,8.6,1.2,2.6,7.6,2.9,,yamai-001dai
JPCL,2005,Chunichi Dragons,https://www.baseball-reference.com/register/team.cgi?id=707590b1,Masahiro Yamamoto*,39,7,8,0.467,4.89,22,21,0,0,0,0,116,137,63,63,12,31,2,69,8,0,2,513,1.448,10.6,0.9,2.4,5.4,2.23,,yamamo001mas
JPCL,2005,Yokohama Bay Stars,https://www.baseball-reference.com/register/team.cgi?id=c17f4a1d,Cedrick Bowers*,27,7,5,0.583,3.83,18,17,0,2,0,0,112.2,104,57,48,14,66,1,96,4,0,4,492,1.509,8.3,1.1,5.3,7.7,1.45,,bowers001ced
JPCL,2005,Yokohama Bay Stars,https://www.baseball-reference.com/register/team.cgi?id=c17f4a1d,Ryutaro Doi,24,1,4,0.2,4.5,13,7,6,0,0,0,48,63,26,24,3,17,0,26,1,0,1,217,1.667,11.8,0.6,3.2,4.9,1.53,,doi---001ryo
JPCL,2005,Yokohama Bay Stars,https://www.baseball-reference.com/register/team.cgi?id=c17f4a1d,Yoshihiro Doi*,28,10,11,0.476,3.83,26,25,0,4,1,0,164.2,160,80,70,30,30,1,106,7,0,4,675,1.154,8.7,1.6,1.6,5.8,3.53,,doi---001yos
JPCL,2005,Yokohama Bay Stars,https://www.baseball-reference.com/register/team.cgi?id=c17f4a1d,Yuji Hata,22,1,1,0.5,5.08,14,4,4,0,0,0,28.1,33,16,16,7,11,1,9,0,0,1,125,1.553,10.5,2.2,3.5,2.9,0.82,,hata--001yuj
JPCL,2005,Yokohama Bay Stars,https://www.baseball-reference.com/register/team.cgi?id=c17f4a1d,Mike Holtz*,32,0,1,0,4.38,44,0,7,0,0,0,24.2,26,16,12,4,10,2,22,3,1,1,111,1.459,9.5,1.5,3.6,8,2.2,,holtz-001mic
JPCL,2005,Yokohama Bay Stars,https://www.baseball-reference.com/register/team.cgi?id=c17f4a1d,Ryuichiro Iida*,20,0,0,,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,3,1,9,0,0,0,,,iida--001ryu
JPCL,2005,Yokohama Bay Stars,https://www.baseball-reference.com/register/team.cgi?id=c17f4a1d,Ken Kadokura,31,11,8,0.579,3.37,29,27,0,4,1,0,197.2,175,80,74,19,76,1,177,6,0,6,832,1.27,8,0.9,3.5,8.1,2.33,,kadoku001ken
JPCL,2005,Yokohama Bay Stars,https://www.baseball-reference.com/register/team.cgi?id=c17f4a1d,Takeharu Kato,27,4,6,0.4,3.29,46,4,13,0,0,0,90.1,89,34,33,13,17,0,85,5,0,1,372,1.173,8.9,1.3,1.7,8.5,5,,katoh-001tak
JPCL,2005,Yokohama Bay Stars,https://www.baseball-reference.com/register/team.cgi?id=c17f4a1d,Takeo Kawamura,33,6,6,0.5,2.31,56,0,8,0,0,0,70,62,21,18,6,17,3,63,0,0,0,285,1.129,8,0.8,2.2,8.1,3.71,,kawamu001tak
JPCL,2005,Yokohama Bay Stars,https://www.baseball-reference.com/register/team.cgi?id=c17f4a1d,Hideki Kishimoto,22,0,0,,4.66,15,1,6,0,0,0,19.1,17,10,10,2,13,0,11,1,0,0,84,1.552,7.9,0.9,6.1,5.1,0.85,,kishim001hid
JPCL,2005,Yokohama Bay Stars,https://www.baseball-reference.com/register/team.cgi?id=c17f4a1d,Atsushi Kizuka,27,6,5,0.545,2.44,58,0,16,0,0,0,51.2,44,14,14,4,11,0,35,3,1,0,203,1.065,7.7,0.7,1.9,6.1,3.18,,kizuka001ats
JPCL,2005,Yokohama Bay Stars,https://www.baseball-reference.com/register/team.cgi?id=c17f4a1d,Marc Kroon,32,3,2,0.6,2.7,55,0,43,0,0,26,53.1,42,18,16,2,23,1,61,0,0,1,222,1.219,7.1,0.3,3.9,10.3,2.65,,kroon-001mar
JPCL,2005,Yokohama Bay Stars,https://www.baseball-reference.com/register/team.cgi?id=c17f4a1d,Daisuke Miura,31,12,9,0.571,2.52,28,28,0,10,2,0,214.2,168,68,60,20,52,2,177,4,0,4,856,1.025,7,0.8,2.2,7.4,3.4,,miura-001dai
JPCL,2005,Yokohama Bay Stars,https://www.baseball-reference.com/register/team.cgi?id=c17f4a1d,Tetsuyuki Muranishi,23,0,0,,9.64,4,0,1,0,0,0,4.2,6,7,5,0,4,0,0,1,0,0,26,2.143,11.6,0,7.7,0,0,,murani001tet
JPCL,2005,Yokohama Bay Stars,https://www.baseball-reference.com/register/team.cgi?id=c17f4a1d,Takumi Nasuno*,22,1,2,0.333,8.18,8,4,2,0,0,0,22,32,22,20,5,12,0,16,0,0,1,109,2,13.1,2,4.9,6.5,1.33,,nasuno001tak
JPCL,2005,Yokohama Bay Stars,https://www.baseball-reference.com/register/team.cgi?id=c17f4a1d,Takashi Saito,35,3,4,0.429,3.82,21,16,1,0,0,0,106,111,50,45,12,29,1,93,7,0,2,457,1.321,9.4,1,2.5,7.9,3.21,,saito-001tak
JPCL,2005,Yokohama Bay Stars,https://www.baseball-reference.com/register/team.cgi?id=c17f4a1d,Kazuhiro Sasaki,37,0,3,0,9,9,0,8,0,0,4,6,11,6,6,2,2,0,5,0,0,0,31,2.167,16.5,3,3,7.5,2.5,,sasaki001kaz
JPCL,2005,Yokohama Bay Stars,https://www.baseball-reference.com/register/team.cgi?id=c17f4a1d,Kensaku Someda,23,0,0,,54,1,0,0,0,0,0,0.1,1,2,2,0,2,0,0,0,0,0,4,9,27,0,54,0,0,,someda001ken
JPCL,2005,Yokohama Bay Stars,https://www.baseball-reference.com/register/team.cgi?id=c17f4a1d,Shigeki Ushida,23,0,0,,0,2,0,2,0,0,0,1.1,2,0,0,0,0,0,1,0,0,0,6,1.5,13.5,0,0,6.8,,,ushida001shi
JPCL,2005,Yokohama Bay Stars,https://www.baseball-reference.com/register/team.cgi?id=c17f4a1d,Teruaki Yoshikawa,23,0,1,0,8.34,25,0,7,0,0,0,41,76,38,38,10,15,0,30,0,0,0,205,2.22,16.7,2.2,3.3,6.6,2,,yoshik001ter
JPCL,2005,Yokohama Bay Stars,https://www.baseball-reference.com/register/team.cgi?id=c17f4a1d,Yuji Yoshimi*,27,4,2,0.667,4.22,12,10,1,0,0,0,59.2,57,31,28,6,22,0,30,0,0,0,256,1.324,8.6,0.9,3.3,4.5,1.36,,yoshim001yuj
JPCL,2005,Yakult Swallows,https://www.baseball-reference.com/register/team.cgi?id=bec900ed,Shugo Fujii*,28,10,12,0.455,3.43,28,27,0,0,0,0,176,156,70,67,24,64,2,143,2,0,5,740,1.25,8,1.2,3.3,7.3,2.23,,fujii-001shu
JPCL,2005,Yakult Swallows,https://www.baseball-reference.com/register/team.cgi?id=bec900ed,Dicky Gonzalez,26,4,6,0.4,5.07,27,10,4,0,0,0,81.2,101,49,46,11,14,0,44,6,1,5,355,1.408,11.1,1.2,1.5,4.8,3.14,,gonzal001dic
JPCL,2005,Yakult Swallows,https://www.baseball-reference.com/register/team.cgi?id=bec900ed,Rick Guttormson,28,8,5,0.615,4.18,16,16,0,0,0,0,97,102,46,45,9,30,3,62,3,1,0,418,1.361,9.5,0.8,2.8,5.8,2.07,,guttor001ric
JPCL,2005,Yakult Swallows,https://www.baseball-reference.com/register/team.cgi?id=bec900ed,Masato Hanada,27,0,1,0,3.81,40,0,17,0,0,0,49.2,45,21,21,7,9,0,30,2,0,0,197,1.087,8.2,1.3,1.6,5.4,3.33,,hanada001mas
JPCL,2005,Yakult Swallows,https://www.baseball-reference.com/register/team.cgi?id=bec900ed,Tadashi Honma,27,0,0,,1.93,11,0,4,0,0,0,18.2,10,6,4,2,3,0,17,0,0,0,69,0.696,4.8,1,1.4,8.2,5.67,,honma-001tad
JPCL,2005,Yakult Swallows,https://www.baseball-reference.com/register/team.cgi?id=bec900ed,Ryota Igarashi,26,3,2,0.6,3.49,49,0,18,0,0,4,56.2,52,24,22,6,27,2,60,1,0,6,246,1.394,8.3,1,4.3,9.5,2.22,,igaras001ryo
JPCL,2005,Yakult Swallows,https://www.baseball-reference.com/register/team.cgi?id=bec900ed,Katsutoshi Ishido,25,1,2,0.333,6.75,5,5,0,0,0,0,21.1,26,16,16,6,8,0,13,0,0,0,95,1.594,11,2.5,3.4,5.5,1.63,,ishido001kat
JPCL,2005,Yakult Swallows,https://www.baseball-reference.com/register/team.cgi?id=bec900ed,Hirotoshi Ishii*,27,4,3,0.571,1.95,61,0,49,0,0,37,73.2,51,16,16,6,15,2,91,2,0,0,286,0.896,6.2,0.7,1.8,11.1,6.07,,ishii-001hir
JPCL,2005,Yakult Swallows,https://www.baseball-reference.com/register/team.cgi?id=bec900ed,Masanori Ishikawa*,25,10,8,0.556,4.87,26,25,0,0,0,0,149.2,180,82,81,18,24,1,105,4,0,7,637,1.363,10.8,1.1,1.4,6.3,4.38,,ishika001mas
JPCL,2005,Yakult Swallows,https://www.baseball-reference.com/register/team.cgi?id=bec900ed,Ryu Kawabata,28,2,5,0.286,3.45,34,1,6,0,0,0,44.1,49,20,17,4,11,1,36,1,0,0,191,1.353,9.9,0.8,2.2,7.3,3.27,,kawaba001ryu
JPCL,2005,Yakult Swallows,https://www.baseball-reference.com/register/team.cgi?id=bec900ed,Ryo Kawashima,23,9,10,0.474,2.81,20,20,0,1,1,0,128.1,120,41,40,13,35,0,78,2,0,4,516,1.208,8.4,0.9,2.5,5.5,2.23,,kawash001ryo
JPCL,2005,Yakult Swallows,https://www.baseball-reference.com/register/team.cgi?id=bec900ed,Takashi Maruyama*,19,0,0,,5.68,2,1,1,0,0,0,6.1,4,4,4,2,0,0,6,2,0,0,25,0.632,5.7,2.8,0,8.5,,,maruya001tak
JPCL,2005,Yakult Swallows,https://www.baseball-reference.com/register/team.cgi?id=bec900ed,Kenichi Matsuoka,23,1,2,0.333,3.8,4,4,0,0,0,0,23.2,22,10,10,4,3,0,12,0,0,1,92,1.056,8.4,1.5,1.1,4.6,4,,matsuo001ken
JPCL,2005,Yakult Swallows,https://www.baseball-reference.com/register/team.cgi?id=bec900ed,Koishi Misawa,31,0,0,,27,2,0,2,0,0,0,2,8,6,6,1,0,0,1,0,0,0,14,4,36,4.5,0,4.5,,,misawa001koi
JPCL,2005,Yakult Swallows,https://www.baseball-reference.com/register/team.cgi?id=bec900ed,Yataro Sakamoto,23,1,2,0.333,9,5,1,1,0,0,0,10,14,10,10,2,3,0,7,1,0,1,46,1.7,12.6,1.8,2.7,6.3,2.33,,sakamo001yat
JPCL,2005,Yakult Swallows,https://www.baseball-reference.com/register/team.cgi?id=bec900ed,Masaru Sato*,23,0,0,,3.16,32,0,9,0,0,0,25.2,25,9,9,1,9,0,27,1,0,0,108,1.325,8.8,0.4,3.2,9.5,3,,satoh-001mas
JPCL,2005,Yakult Swallows,https://www.baseball-reference.com/register/team.cgi?id=bec900ed,Yu Sugimoto,32,0,0,,27,1,0,0,0,0,0,1,4,3,3,1,0,0,2,0,0,0,7,4,36,9,0,18,,,sugimo001yu-
JPCL,2005,Yakult Swallows,https://www.baseball-reference.com/register/team.cgi?id=bec900ed,Yuhei Takai*,21,4,4,0.5,4.52,18,11,1,1,0,0,73.2,70,37,37,7,42,1,74,2,0,8,330,1.52,8.6,0.9,5.1,9,1.76,,takai-001yuh
JPCL,2005,Yakult Swallows,https://www.baseball-reference.com/register/team.cgi?id=bec900ed,Takashi Tanaka*,30,0,0,,13.5,3,0,1,0,0,0,2.2,7,4,4,3,0,0,0,0,0,0,15,2.625,23.6,10.1,0,0,,,tanaka001tak
JPCL,2005,Yakult Swallows,https://www.baseball-reference.com/register/team.cgi?id=bec900ed,Shohei Tateyama,24,10,6,0.625,3.95,25,25,0,1,1,0,150.1,151,70,66,14,28,4,105,4,0,1,622,1.191,9,0.8,1.7,6.3,3.75,,tateya001sho
JPCL,2005,Yakult Swallows,https://www.baseball-reference.com/register/team.cgi?id=bec900ed,Kojiro Uehara,22,0,0,,0,3,0,1,0,0,0,2.1,1,0,0,0,1,0,2,0,0,1,8,0.857,3.9,0,3.9,7.7,2,,uehara002koj
JPCL,2005,Yakult Swallows,https://www.baseball-reference.com/register/team.cgi?id=bec900ed,Masami Uno,27,0,0,,3.6,6,0,5,0,0,0,5,4,2,2,1,0,0,2,1,0,0,19,0.8,7.2,1.8,0,3.6,,,uno---001mas
JPCL,2005,Yakult Swallows,https://www.baseball-reference.com/register/team.cgi?id=bec900ed,Futoshi Yamabe*,34,0,2,0,6.43,40,0,8,0,0,0,21,25,15,15,1,12,0,21,2,0,1,102,1.762,10.7,0.4,5.1,9,1.75,,yamabe001fut
JPCL,2005,Yakult Swallows,https://www.baseball-reference.com/register/team.cgi?id=bec900ed,Tatsuki Yamamoto*,34,1,0,1,6.28,9,0,0,0,0,0,14.1,16,10,10,2,5,0,4,1,0,0,62,1.465,10,1.3,3.1,2.5,0.8,,yamamo001tat
JPCL,2005,Yakult Swallows,https://www.baseball-reference.com/register/team.cgi?id=bec900ed,Masahiro Yoshikawa,27,3,3,0.5,3.72,61,0,16,0,0,0,58,50,25,24,6,20,2,32,5,1,1,245,1.207,7.8,0.9,3.1,5,1.6,,yoshik001mas
JPCL,2005,Yomiuri Giants,https://www.baseball-reference.com/register/team.cgi?id=c4eac451,Masashi Date,29,0,0,,9.82,7,0,2,0,0,0,7.1,15,8,8,1,1,0,5,0,0,0,37,2.182,18.4,1.2,1.2,6.1,5,,date--001mas
JPCL,2005,Yomiuri Giants,https://www.baseball-reference.com/register/team.cgi?id=c4eac451,Mitsutaka Goto,30,0,2,0,9.6,5,3,1,0,0,0,15,22,16,16,0,6,0,9,4,0,2,72,1.867,13.2,0,3.6,5.4,1.5,,gotoh-002mit
JPCL,2005,Yomiuri Giants,https://www.baseball-reference.com/register/team.cgi?id=c4eac451,Masanori Hayashi*,21,2,2,0.5,1.61,54,0,28,0,0,18,67,45,13,12,6,35,5,67,2,1,6,280,1.194,6,0.8,4.7,9,1.91,,hayash002mas
JPCL,2005,Yomiuri Giants,https://www.baseball-reference.com/register/team.cgi?id=c4eac451,Tsuyoshi Jobe,24,0,1,0,6.75,4,0,1,0,0,0,5.1,7,4,4,2,0,0,1,1,0,1,24,1.313,11.8,3.4,0,1.7,,,johbe-001tsu
JPCL,2005,Yomiuri Giants,https://www.baseball-reference.com/register/team.cgi?id=c4eac451,Takashi Kamoshida,21,0,0,,5.14,5,0,1,0,0,0,7,10,4,4,0,1,0,6,0,0,0,32,1.571,12.9,0,1.3,7.7,6,,kamosh001tak
JPCL,2005,Yomiuri Giants,https://www.baseball-reference.com/register/team.cgi?id=c4eac451,Hiroshi Kisanuki,25,0,1,0,3.95,14,0,1,0,0,5,13.2,13,6,6,1,3,0,17,0,0,0,56,1.171,8.6,0.7,2,11.2,5.67,,kisanu001hir
JPCL,2005,Yomiuri Giants,https://www.baseball-reference.com/register/team.cgi?id=c4eac451,Yuya Kubo,25,7,4,0.636,3.43,64,1,23,0,0,7,78.2,82,32,30,8,27,10,67,7,0,3,346,1.386,9.4,0.9,3.1,7.7,2.48,,kubo--001yuu
JPCL,2005,Yomiuri Giants,https://www.baseball-reference.com/register/team.cgi?id=c4eac451,Kimiyasu Kudo*,42,11,9,0.55,4.7,24,24,0,1,0,0,136,159,73,71,26,44,3,130,1,0,4,595,1.493,10.5,1.7,2.9,8.6,2.95,,kudoh-001kim
JPCL,2005,Yomiuri Giants,https://www.baseball-reference.com/register/team.cgi?id=c4eac451,Masumi Kuwata,37,0,7,0,7.25,12,12,0,0,0,0,49.2,65,43,40,7,23,2,34,5,0,4,238,1.772,11.8,1.3,4.2,6.2,1.48,,kuwata001mas
JPCL,2005,Yomiuri Giants,https://www.baseball-reference.com/register/team.cgi?id=c4eac451,Yukinaga Maeda*,34,0,0,,4.65,50,0,9,0,0,0,62,67,35,32,9,18,6,58,1,0,2,269,1.371,9.7,1.3,2.6,8.4,3.22,,maeda-001yuk
JPCL,2005,Yomiuri Giants,https://www.baseball-reference.com/register/team.cgi?id=c4eac451,Bart Miadich,29,0,0,,7.17,15,0,2,0,0,0,21.1,22,17,17,3,14,1,29,1,1,4,101,1.688,9.3,1.3,5.9,12.2,2.07,,miadic001joh
JPCL,2005,Yomiuri Giants,https://www.baseball-reference.com/register/team.cgi?id=c4eac451,Dan Miceli,34,0,2,0,23.63,4,0,2,0,0,0,2.2,9,7,7,3,2,1,3,0,0,1,19,4.125,30.4,10.1,6.8,10.1,1.5,,miceli001dan
JPCL,2005,Yomiuri Giants,https://www.baseball-reference.com/register/team.cgi?id=c4eac451,Hitoshi Miki,22,0,0,,11.25,4,0,0,0,0,0,4,7,5,5,0,6,0,3,1,0,0,25,3.25,15.8,0,13.5,6.8,0.5,,miki--001hit
JPCL,2005,Yomiuri Giants,https://www.baseball-reference.com/register/team.cgi?id=c4eac451,Scott Mullen*,30,6,8,0.429,6.22,22,17,1,1,1,0,94,118,70,65,14,29,0,80,2,0,2,413,1.564,11.3,1.3,2.8,7.7,2.76,,mullen001ken
JPCL,2005,Yomiuri Giants,https://www.baseball-reference.com/register/team.cgi?id=c4eac451,Hayato Nakamura,29,0,1,0,6.75,6,0,2,0,0,0,6.2,12,5,5,0,5,3,5,1,0,1,38,2.55,16.2,0,6.8,6.8,1,,nakamu001hay
JPCL,2005,Yomiuri Giants,https://www.baseball-reference.com/register/team.cgi?id=c4eac451,Kentaro Nishimura,20,2,4,0.333,5.72,12,7,2,0,0,0,39.1,54,25,25,5,13,0,23,1,0,2,182,1.703,12.4,1.1,3,5.3,1.77,,nishim001ken
JPCL,2005,Yomiuri Giants,https://www.baseball-reference.com/register/team.cgi?id=c4eac451,Takahiko Nomaguchi,22,4,3,0.571,6.61,9,9,0,1,0,0,47.2,51,36,35,12,17,0,32,0,0,2,210,1.427,9.6,2.3,3.2,6,1.88,,nomagu001tak
JPCL,2005,Yomiuri Giants,https://www.baseball-reference.com/register/team.cgi?id=c4eac451,Hideki Okajima*,29,1,0,1,4.75,42,0,18,0,0,0,53,55,31,28,10,19,0,56,4,0,1,231,1.396,9.3,1.7,3.2,9.5,2.95,,okajim001hid
JPCL,2005,Yomiuri Giants,https://www.baseball-reference.com/register/team.cgi?id=c4eac451,Junya Sakai,24,0,1,0,11.08,9,1,5,0,0,0,13,23,16,16,6,3,0,7,0,0,1,63,2,15.9,4.2,2.1,4.8,2.33,,sakai-001jun
JPCL,2005,Yomiuri Giants,https://www.baseball-reference.com/register/team.cgi?id=c4eac451,Hiroki Sanada,21,1,0,1,9.39,4,0,2,0,0,0,7.2,14,9,8,1,3,0,1,2,0,2,41,2.217,16.4,1.2,3.5,1.2,0.33,,sanada001hir
JPCL,2005,Yomiuri Giants,https://www.baseball-reference.com/register/team.cgi?id=c4eac451,Hiroshi Sato*,27,0,1,0,6.87,20,0,7,0,0,0,18.1,29,14,14,4,7,0,17,0,0,0,91,1.964,14.2,2,3.4,8.3,2.43,,satoh-002hir
JPCL,2005,Yomiuri Giants,https://www.baseball-reference.com/register/team.cgi?id=c4eac451,Brian Sikorski,30,7,1,0.875,3.29,70,0,11,0,0,0,87.2,75,33,32,4,33,2,100,3,0,4,367,1.232,7.7,0.4,3.4,10.3,3.03,,sikors001bri
JPCL,2005,Yomiuri Giants,https://www.baseball-reference.com/register/team.cgi?id=c4eac451,Hisanori Takahashi*,30,8,12,0.4,4.47,27,26,0,4,2,0,163,171,88,81,18,48,1,135,4,0,1,695,1.344,9.4,1,2.7,7.5,2.81,,takaha001his
JPCL,2005,Yomiuri Giants,https://www.baseball-reference.com/register/team.cgi?id=c4eac451,Koji Uehara,30,9,12,0.429,3.31,27,27,0,6,2,0,187.1,164,73,69,24,22,0,145,0,1,0,747,0.993,7.9,1.2,1.1,7,6.59,,uehara001koj
JPCL,2005,Yomiuri Giants,https://www.baseball-reference.com/register/team.cgi?id=c4eac451,Tetsuya Utsumi*,23,4,9,0.308,5.04,26,19,3,0,0,0,114.1,138,74,64,18,31,0,76,4,0,5,507,1.478,10.9,1.4,2.4,6,2.45,,utsumi001tet
JPCL,2005,Hiroshima Carp,https://www.baseball-reference.com/register/team.cgi?id=c8efc038,Koichi Amano,26,0,0,,9.98,14,0,6,0,0,0,15.1,26,22,17,7,9,2,9,2,0,2,82,2.283,15.3,4.1,5.3,5.3,1,,amano-001koh
JPCL,2005,Hiroshima Carp,https://www.baseball-reference.com/register/team.cgi?id=c8efc038,John Bale*,31,2,1,0.667,3.19,51,0,46,0,0,24,53.2,44,24,19,9,16,0,72,5,0,1,227,1.118,7.4,1.5,2.7,12.1,4.5,,bale--001joh
JPCL,2005,Hiroshima Carp,https://www.baseball-reference.com/register/team.cgi?id=c8efc038,Tom Davey,31,6,6,0.5,2.98,18,18,0,2,0,0,114.2,109,50,38,10,42,1,76,8,0,1,488,1.317,8.6,0.8,3.3,6,1.81,,davey-001tho
JPCL,2005,Hiroshima Carp,https://www.baseball-reference.com/register/team.cgi?id=c8efc038,Juan Feliciano,25,0,2,0,6.94,5,2,0,0,0,0,11.2,17,12,9,1,9,0,11,0,0,2,60,2.229,13.1,0.8,6.9,8.5,1.22,,felici001jua
JPCL,2005,Hiroshima Carp,https://www.baseball-reference.com/register/team.cgi?id=c8efc038,Masayuki Hasegawa,27,2,10,0.167,6.49,23,12,4,0,0,0,86,98,67,62,16,49,3,73,2,0,9,403,1.709,10.3,1.7,5.1,7.6,1.49,,hasega001mas
JPCL,2005,Hiroshima Carp,https://www.baseball-reference.com/register/team.cgi?id=c8efc038,Masaki Hayashi,25,0,0,,7.36,5,0,2,0,0,0,3.2,7,3,3,0,1,0,2,0,0,0,17,2.182,17.2,0,2.5,4.9,2,,hayash001mas
JPCL,2005,Hiroshima Carp,https://www.baseball-reference.com/register/team.cgi?id=c8efc038,Koji Hiroike*,31,0,1,0,8.06,41,0,3,0,0,0,41.1,69,52,37,9,26,0,33,2,0,3,223,2.298,15,2,5.7,7.2,1.27,,hiroik001koj
JPCL,2005,Hiroshima Carp,https://www.baseball-reference.com/register/team.cgi?id=c8efc038,Kanei Kobayashi,31,0,0,,3.86,2,0,0,0,0,0,2.1,2,1,1,1,0,0,2,0,0,0,8,0.857,7.7,3.9,0,7.7,,,kobaya001kan
JPCL,2005,Hiroshima Carp,https://www.baseball-reference.com/register/team.cgi?id=c8efc038,Shinjiro Kojima*,23,0,0,,5.63,2,2,0,0,0,0,8,8,5,5,1,6,0,5,0,0,0,37,1.75,9,1.1,6.8,5.6,0.83,,kojima001shi
JPCL,2005,Hiroshima Carp,https://www.baseball-reference.com/register/team.cgi?id=c8efc038,Hiroki Kuroda,30,15,12,0.556,3.17,29,28,0,11,1,0,212.2,183,76,75,17,42,2,165,7,0,7,852,1.058,7.7,0.7,1.8,7,3.93,,kuroda001hir
JPCL,2005,Hiroshima Carp,https://www.baseball-reference.com/register/team.cgi?id=c8efc038,Choji Mori,23,0,2,0,5.48,15,1,2,0,0,0,21.1,24,16,13,3,9,0,18,1,0,3,98,1.547,10.1,1.3,3.8,7.6,2,,mori--001cho
JPCL,2005,Hiroshima Carp,https://www.baseball-reference.com/register/team.cgi?id=c8efc038,Katsuhiro Nagakawa,24,3,5,0.375,3.13,57,0,17,0,0,2,69,72,30,24,2,33,2,79,3,0,6,311,1.522,9.4,0.3,4.3,10.3,2.39,,nagaka001kat
JPCL,2005,Hiroshima Carp,https://www.baseball-reference.com/register/team.cgi?id=c8efc038,Satoshi Nibe*,25,0,0,,10.8,7,0,1,0,0,0,3.1,6,4,4,0,4,0,2,0,0,0,20,3,16.2,0,10.8,5.4,0.5,,nibe--001sat
JPCL,2005,Hiroshima Carp,https://www.baseball-reference.com/register/team.cgi?id=c8efc038,Takayuki Oshima*,21,2,2,0.5,8.33,7,6,0,0,0,0,27,33,25,25,4,16,0,22,3,0,1,130,1.815,11,1.3,5.3,7.3,1.38,,ohshim001tak
JPCL,2005,Hiroshima Carp,https://www.baseball-reference.com/register/team.cgi?id=c8efc038,Kan Otake,22,10,12,0.455,5.62,28,28,0,0,0,0,161.2,171,110,101,22,87,1,161,7,4,9,734,1.596,9.5,1.2,4.8,9,1.85,,ohtake001kan
JPCL,2005,Hiroshima Carp,https://www.baseball-reference.com/register/team.cgi?id=c8efc038,Yasuhiro Oyamada,28,6,11,0.353,4.67,18,18,0,4,2,0,115.2,130,67,60,17,33,1,86,9,0,0,514,1.409,10.1,1.3,2.6,6.7,2.61,,oyamad001yas
JPCL,2005,Hiroshima Carp,https://www.baseball-reference.com/register/team.cgi?id=c8efc038,Kenny Rayborn,30,3,5,0.375,5.06,11,11,0,1,1,0,64,64,42,36,7,38,1,41,4,0,5,295,1.594,9,1,5.3,5.8,1.08,,raybor001geo
JPCL,2005,Hiroshima Carp,https://www.baseball-reference.com/register/team.cgi?id=c8efc038,Mike Romano,33,5,4,0.556,4.54,27,8,7,0,0,1,73.1,65,39,37,12,36,1,48,1,4,4,320,1.377,8,1.5,4.4,5.9,1.33,,romano002mic
JPCL,2005,Hiroshima Carp,https://www.baseball-reference.com/register/team.cgi?id=c8efc038,Shinji Sasaoka,37,1,6,0.143,6.33,30,8,10,0,0,0,54,75,44,38,14,19,0,37,0,0,2,246,1.741,12.5,2.3,3.2,6.2,1.95,,sasaok001shi
JPCL,2005,Hiroshima Carp,https://www.baseball-reference.com/register/team.cgi?id=c8efc038,Kenta Satake*,26,0,1,0,5.94,50,0,7,0,0,0,36.1,51,28,24,6,21,0,30,1,0,1,179,1.982,12.6,1.5,5.2,7.4,1.43,,satake001ken
